21.375
20.4375
21.0
28.25
39.0
32.0625
30.5625
93.4375
20.8125
30.3125
15.9375
14.0
33.25
7.125
20.3125
15.8125
27.1875
15.125
13.0
14.9375
22.25
20.125
179.8125
22.5625
28.0
26.5
26.0625
25.25
26.5625
28.6875
40.1875
42.8125
25.6875
29.9375
32.5
26.875
35.75
27.1875
23.75
33.1875
36.75
33.125
47.125
26.0625
29.25
31.375
