33.9375
38.8125
38.375
37.5625
34.8125
41.0
39.375
40.5625
35.6875
41.125
40.3125
36.0625
37.875
39.125
37.625
34.6875
35.0
37.125
39.5
33.625
33.0625
31.0
34.625
34.0625
34.0625
34.625
34.0625
35.375
32.875
32.3125
