34.4375
38.1875
36.5625
37.4375
38.375
41.6875
38.25
39.625
40.6875
40.375
41.125
40.3125
38.3125
40.25
41.75
36.625
39.6875
37.1875
39.4375
36.0625
36.5625
37.625
36.0625
36.4375
36.875
36.0
39.0625
39.375
37.375
37.25
37.25
39.625
38.9375
40.4375
36.25
38.875
